  -5.7871259e-01   2.7542706e-01
  -4.4515790e-02  -6.1842922e-01
  -5.4458753e-01  -3.1613081e-01
  -1.0539692e-01   6.4045505e-01
   4.8040344e-01  -3.8335200e-01
   3.2760142e-01  -8.2244536e-02
  -7.1780572e-01   5.3280736e-01
  -7.2902707e-01  -5.1734732e-01
   5.2787020e-01   7.2144423e-01
  -8.4987124e-01   2.7721398e-01
   5.1282491e-01  -7.3221536e-01
   2.6430624e-01  -5.8711043e-01
   1.8910158e-01   5.8320698e-01
   5.8685029e-01   1.7654532e-01
   6.3937345e-01  -1.2018490e-01
  -3.2829483e-01  -5.4138675e-01
  -3.2119914e-01   9.0511876e-02
   7.1133720e-01  -5.4141307e-01
   9.2788473e-02  -3.2148762e-01
   8.5470337e-01   2.6193677e-01
   4.6651607e-01   4.5588964e-01
   8.4183225e-01  -3.0074440e-01
  -1.8410666e-02  -8.9375040e-01
  -2.7761878e-01   8.4973910e-01
  -2.3399513e-01  -2.3623442e-01
  -8.9389690e-01   8.7784093e-03
   1.3465139e-03   9.7866436e-04
   7.3482001e-01   5.0908573e-01
   8.9388077e-01  -1.0290537e-02
  -6.2168746e-01  -3.2786126e-02
   2.8410921e-01   8.4759110e-01
  -5.2145446e-01   7.2609501e-01
  -5.4013441e-01  -7.1230860e-01
   2.5162818e-01  -8.5779484e-01
   2.3988556e-01   2.3936578e-01
  -2.9070949e-01  -8.4535005e-01
  -8.5353573e-01  -2.6571693e-01
  -3.7408431e-01   4.8914239e-01
   1.2901768e-02   8.9384689e-01
  -8.2202083e-02   3.2672359e-01
